collegeCode,collegeName,status,grade,cycle,validFrom,validUntil,currentSourceUrl,collegeWebsite,officialNaacDashboard,searchName
5017,"University College of Engineering, Ramanathapuram, Pullangudi, Ramanathapuram District 623513",needs_verification,,,,,,www.aucermd.edu.in,https://assessmentonline.naac.gov.in/public/index.php/hei_dashboard,"University College of Engineering, Ramanathapuram, Pullangudi, Ramanathapuram District 623513"
5022,"University College of Engineering, Dindigul, MangaraiPirivu, Reddiyarchathiram, Dindigul District 624622",needs_verification,,,,,,https://auucedgl.ac.in/,https://assessmentonline.naac.gov.in/public/index.php/hei_dashboard,"University College of Engineering, Dindigul, MangaraiPirivu, Reddiyarchathiram, Dindigul District 624622"
5530,"SSM Institute of Engineering and Technology, Kuttathupatti Village, Sindalaigundu Post, Dindigul District 624002",needs_verification,,,,,,www.ssmiet.ac.in,https://assessmentonline.naac.gov.in/public/index.php/hei_dashboard,"SSM Institute of Engineering and Technology, Kuttathupatti Village, Sindalaigundu Post, Dindigul District 624002"
5532,"Vaigai College of Engineering, Therkutheru, Melur Taluk, Madurai District",needs_verification,,,,,,www.vaigai.org,https://assessmentonline.naac.gov.in/public/index.php/hei_dashboard,"Vaigai College of Engineering, Therkutheru, Melur Taluk, Madurai District"
5533,"Karaikudi Institute of Technology and Karaikudi Institute of Management, KIT & KIM Technical Campus, Keeranipatti, Thalakkuvur, Karaikudi, Sivagangai District",needs_verification,,,,,,www.kitandkimtechnicalcampus.org,https://assessmentonline.naac.gov.in/public/index.php/hei_dashboard,"Karaikudi Institute of Technology and Karaikudi Institute of Management, KIT & KIM Technical Campus, Keeranipatti, Thalakkuvur, Karaikudi, Sivagangai District"
5536,"Mangayarkarasi College of Engineering, First Street, Mangayarkarasi Nagar, Paravai, Madurai District 625402",needs_verification,,,,,,mce-madurai.ac.in,https://assessmentonline.naac.gov.in/public/index.php/hei_dashboard,"Mangayarkarasi College of Engineering, First Street, Mangayarkarasi Nagar, Paravai, Madurai District 625402"
5545,G.T.N College of Technology,needs_verification,,,,,,,https://assessmentonline.naac.gov.in/public/index.php/hei_dashboard,G.T.N College of Technology
5546,Jamal Mohamed College of Engineering,needs_verification,,,,,,,https://assessmentonline.naac.gov.in/public/index.php/hei_dashboard,Jamal Mohamed College of Engineering
5703,"Christian College of Engineering and Technology, Oddanchatram, Dindigul District 624619",needs_verification,,,,,,https://christianengineering.in/,https://assessmentonline.naac.gov.in/public/index.php/hei_dashboard,"Christian College of Engineering and Technology, Oddanchatram, Dindigul District 624619"
5842,"Taluk, Sivagangai District 630611",needs_verification,,,,,,www.srmmcet.edu.in,https://assessmentonline.naac.gov.in/public/index.php/hei_dashboard,"Taluk, Sivagangai District 630611"
5901,"Alagappa Chettair Government College of Engineering and Technology (Autonomous), Karaikudi, Sivagangai District 630004",needs_verification,,,,,,www.accetedu.in,https://assessmentonline.naac.gov.in/public/index.php/hei_dashboard,"Alagappa Chettair Government College of Engineering and Technology (Autonomous), Karaikudi, Sivagangai District 630004"
5902,"Bharath Niketan Engineering College, Thimmarasanaickanoor, Aundipatti, Theni District 625536",needs_verification,,,,,,www.bnec.ac.in,https://assessmentonline.naac.gov.in/public/index.php/hei_dashboard,"Bharath Niketan Engineering College, Thimmarasanaickanoor, Aundipatti, Theni District 625536"
5904,"K L N College of Engineering (Autonomous), Pottapalayam, Sivagangai District",needs_verification,,,,,,www.klnce.edu,https://assessmentonline.naac.gov.in/public/index.php/hei_dashboard,"K L N College of Engineering (Autonomous), Pottapalayam, Sivagangai District"
5907,"Mohamed Sathak Engineering College, Kilakarai, Ramanathapuram District",needs_verification,,,,,,www.msec.org.in,https://assessmentonline.naac.gov.in/public/index.php/hei_dashboard,"Mohamed Sathak Engineering College, Kilakarai, Ramanathapuram District"
5910,"P S N A Colllege of Engineering and Technology, Dindigul District 624622",needs_verification,,,,,,https://www.psnacet.edu.in/,https://assessmentonline.naac.gov.in/public/index.php/hei_dashboard,"P S N A Colllege of Engineering and Technology, Dindigul District 624622"
5911,"P T R College of Engineering and Technology, Thanapandiyan Nagar, Austinpatty Post, Madurai District 625008",needs_verification,,,,,,www.ptrcet.edu.in,https://assessmentonline.naac.gov.in/public/index.php/hei_dashboard,"P T R College of Engineering and Technology, Thanapandiyan Nagar, Austinpatty Post, Madurai District 625008"
5912,"Pandian Saraswathi Yadav Engineering College, Thirumansolai Post, Sivagangai District 630 561",needs_verification,,,,,,www.psyec.edu.in,https://assessmentonline.naac.gov.in/public/index.php/hei_dashboard,"Pandian Saraswathi Yadav Engineering College, Thirumansolai Post, Sivagangai District 630 561"
5913,"R V S College of Engineering, N Paraipatti Post, Dindigul District 624005",needs_verification,,,,,,www.rvseng.ac.in,https://assessmentonline.naac.gov.in/public/index.php/hei_dashboard,"R V S College of Engineering, N Paraipatti Post, Dindigul District 624005"
5914,"Solamalai College of Engineering, Veerapanjan, Madurai District 625020",needs_verification,,,,,,WWW.SOLAMALAICE.AC.IN,https://assessmentonline.naac.gov.in/public/index.php/hei_dashboard,"Solamalai College of Engineering, Veerapanjan, Madurai District 625020"
5915,"SACS-M A V M M Engineering College, Kidaripatty Post, Madurai District",needs_verification,,,,,,www.sacsmec.in,https://assessmentonline.naac.gov.in/public/index.php/hei_dashboard,"SACS-M A V M M Engineering College, Kidaripatty Post, Madurai District"
5921,"Syed Ammal Engineering College, AchuthanVayal Post, Ramanathapuram District 623502",needs_verification,,,,,,www.syedengg.ac.in,https://assessmentonline.naac.gov.in/public/index.php/hei_dashboard,"Syed Ammal Engineering College, AchuthanVayal Post, Ramanathapuram District 623502"
5924,"Ganapathy Chettiar College of Engineering and Technology, Melakavanur Post, Paramakudi, Ramanathapuram District 623706",needs_verification,,,,,,WWW.GANAPATHYCHETTIARENGINE,https://assessmentonline.naac.gov.in/public/index.php/hei_dashboard,"Ganapathy Chettiar College of Engineering and Technology, Melakavanur Post, Paramakudi, Ramanathapuram District 623706"
5930,"SBM College of Engineering and Technology, Thamaraipady, T N ParaipattiPirivu, Dindigul District 624005",needs_verification,,,,,,www.sbminstitutions.ac.in,https://assessmentonline.naac.gov.in/public/index.php/hei_dashboard,"SBM College of Engineering and Technology, Thamaraipady, T N ParaipattiPirivu, Dindigul District 624005"
5935,"Fatima Michael College of Engineering and Technology, Sengottai Village, Sivagangai Main Road, Madurai District 625020",needs_verification,,,,,,www.fmcet.ac.in,https://assessmentonline.naac.gov.in/public/index.php/hei_dashboard,"Fatima Michael College of Engineering and Technology, Sengottai Village, Sivagangai Main Road, Madurai District 625020"
5942,"Ultra College of Engineering and Technology, Kodikulam, 1 Bit Village, Madurai- Chennai Highway, Madurai District 625104",needs_verification,,,,,,www.ucetw.ac.in,https://assessmentonline.naac.gov.in/public/index.php/hei_dashboard,"Ultra College of Engineering and Technology, Kodikulam, 1 Bit Village, Madurai- Chennai Highway, Madurai District 625104"
5988,"Theni Kammavar Sangam College of Technology, Theni Main Road, Koduvillarpatti Post, Theni District 625534",needs_verification,,,,,,www.tksct.in,https://assessmentonline.naac.gov.in/public/index.php/hei_dashboard,"Theni Kammavar Sangam College of Technology, Theni Main Road, Koduvillarpatti Post, Theni District 625534"
5990,"Latha Mathavan Engineering College, Kidaripatti Post, Alagarkoil (Via), Melur Taluk, Madurai District 625301",needs_verification,,,,,,www.lathamathavan.edu.in,https://assessmentonline.naac.gov.in/public/index.php/hei_dashboard,"Latha Mathavan Engineering College, Kidaripatti Post, Alagarkoil (Via), Melur Taluk, Madurai District 625301"
1113,"R M K Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",needs_official_source_check,A,,,,https://www.rmkec.ac.in/2023/,www.rmkec.ac.in,https://assessmentonline.naac.gov.in/public/index.php/hei_dashboard,"R M K Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206"
1122,"Vel Tech High Tech Dr. Rangarajan Dr.Sakunthala Engineering College (Autonomous), Avadi-Alamathi Road, Chennai 600 062",needs_official_source_check,A,,,,https://www.velhightech.com/,https://www.velhightech.com,https://assessmentonline.naac.gov.in/public/index.php/hei_dashboard,"Vel Tech High Tech Dr. Rangarajan Dr.Sakunthala Engineering College (Autonomous), Avadi-Alamathi Road, Chennai 600 062"
1126,"J.N.N Institute of Engineering(Autonomous), Ushaa Garden, Kannigaipair Village, Uthukottai Taluk, Thiruvallur District 601102",needs_official_source_check,A,,,,https://www.jnn.edu.in/,https://www.jnn.edu.in/,https://assessmentonline.naac.gov.in/public/index.php/hei_dashboard,"J.N.N Institute of Engineering(Autonomous), Ushaa Garden, Kannigaipair Village, Uthukottai Taluk, Thiruvallur District 601102"
1137,"Annai Mira College of Engineering and Technology, Arcot Road, Arappakkam Village, WalajaTaulk, Ranipet District 632 517",needs_official_source_check,A,,,,https://amcet.in/infrastructure/smart-classrooms/,www.amcet.in,https://assessmentonline.naac.gov.in/public/index.php/hei_dashboard,"Annai Mira College of Engineering and Technology, Arcot Road, Arappakkam Village, WalajaTaulk, Ranipet District 632 517"
1207,"Kings Engineering College, Sriperumpudur Taluk, Kancheepuram District",needs_official_source_check,A,,,,https://www.kingsedu.ac.in/accreditations/,www.kingsedu.ac.in,https://assessmentonline.naac.gov.in/public/index.php/hei_dashboard,"Kings Engineering College, Sriperumpudur Taluk, Kancheepuram District"
1217,"Sree Sastha Institute of Engineering and Technology, Chembarambakkam, Chennai 600103",needs_official_source_check,A,,,,https://sasthainstitutions.in/,https://sasthainstitutions.in/,https://assessmentonline.naac.gov.in/public/index.php/hei_dashboard,"Sree Sastha Institute of Engineering and Technology, Chembarambakkam, Chennai 600103"
1218,"Sri Muthukumaran Institute of Technology, Near Mangadu, Chennai 600069 Sri Venkateswara College of Engineering (Autonomous), Post Bag No.1, Chennai-",needs_official_source_check,A,,,,https://smit.edu.in/,www.smit.edu.in,https://assessmentonline.naac.gov.in/public/index.php/hei_dashboard,"Sri Muthukumaran Institute of Technology, Near Mangadu, Chennai 600069 Sri Venkateswara College of Engineering (Autonomous), Post Bag No.1, Chennai-"
1219,"Sri Venkateswara College of Engineering (Autonomous), Post Bag No.1, Chennai-Bengaluru High Road, Pennalur, Irungattukottai S.O., Sriperumbudur Taluk, Kancheepuram District 602105",needs_official_source_check,A,,,,https://www.svce.ac.in/,www.svce.ac.in,https://assessmentonline.naac.gov.in/public/index.php/hei_dashboard,"Sri Venkateswara College of Engineering (Autonomous), Post Bag No.1, Chennai-Bengaluru High Road, Pennalur, Irungattukottai S.O., Sriperumbudur Taluk, Kancheepuram District 602105"
1233,"Adhi College of Engineering and Technology, Pazhayaseevaram, Madura Sankarapuram Village, Kancheepuram District 631605",needs_official_source_check,B,,,,https://www.adhi.edu.in/,www.adhi.edu.in,https://assessmentonline.naac.gov.in/public/index.php/hei_dashboard,"Adhi College of Engineering and Technology, Pazhayaseevaram, Madura Sankarapuram Village, Kancheepuram District 631605"
1238,"G R T Institute of Engineering and Technology, GRT Mahalakshmi Nagar, Chennai-Tirupathi Highway, Tiruttani Taluk, Thiruvallur District 631209",needs_official_source_check,A,,,,https://grt.edu.in/,www.grt.edu.in,https://assessmentonline.naac.gov.in/public/index.php/hei_dashboard,"G R T Institute of Engineering and Technology, GRT Mahalakshmi Nagar, Chennai-Tirupathi Highway, Tiruttani Taluk, Thiruvallur District 631209"
1405,"Dhanalakshmi College of Engineering, Manimangalam, Chennai 601301",needs_official_source_check,A,,,,https://dce.edu.in/,www.dce.edu.in,https://assessmentonline.naac.gov.in/public/index.php/hei_dashboard,"Dhanalakshmi College of Engineering, Manimangalam, Chennai 601301"
1408,"I F E T College of Engineering (Autonomous), Gangarampalayam, Villupuram District 605108",needs_official_source_check,A,,,,https://ifet.ac.in/,www.ifet.ac.in,https://assessmentonline.naac.gov.in/public/index.php/hei_dashboard,"I F E T College of Engineering (Autonomous), Gangarampalayam, Villupuram District 605108"
1416,"Jaya Sakthi Engineering College, Thirunindravur, Chennai 602024",needs_official_source_check,A,,,,https://www.sakthiec.edu.in/NAAC.php,www.sakthiec.edu.in,https://assessmentonline.naac.gov.in/public/index.php/hei_dashboard,"Jaya Sakthi Engineering College, Thirunindravur, Chennai 602024"
1419,"Sri Sai Ram Enginering College (Autonomous), West Tambaram, Chennai",needs_official_source_check,A,,,,https://sairam.edu.in/,www.sairam.edu.in,https://assessmentonline.naac.gov.in/public/index.php/hei_dashboard,"Sri Sai Ram Enginering College (Autonomous), West Tambaram, Chennai"
1422,"SRM Valliammai Engineering College (Autonomous), Kattankulathur, Chennai",needs_official_source_check,A,,,,https://srmvalliammai.ac.in/,www.srmvalliammai.ac.in,https://assessmentonline.naac.gov.in/public/index.php/hei_dashboard,"SRM Valliammai Engineering College (Autonomous), Kattankulathur, Chennai"
1432,"Rajalakshmi Institute of Technology, Irulapalayam, (Autonomous) Kuthampakkam Post, Kancheepuram District, Chennai 600124",needs_official_source_check,A,,,,https://www.ritchennai.org/,www.ritchennai.org,https://assessmentonline.naac.gov.in/public/index.php/hei_dashboard,"Rajalakshmi Institute of Technology, Irulapalayam, (Autonomous) Kuthampakkam Post, Kancheepuram District, Chennai 600124"
1441,"A K T Memorial College of Engineering and Technology, Neelamangalam Village, Kallakurichi District 606202",needs_official_source_check,A,,,,https://www.aktmcet.in/,www.aktmcet.in,https://assessmentonline.naac.gov.in/public/index.php/hei_dashboard,"A K T Memorial College of Engineering and Technology, Neelamangalam Village, Kallakurichi District 606202"
1442,"Prince Dr. K Vasudevan College of Engineering and Technology, Medavakkam- Mambakkam Road, Ponmar, Chennai 600127",needs_official_source_check,B,,,,https://www.princedrkvasudevan.com/,www.princedrkvasudevan.com,https://assessmentonline.naac.gov.in/public/index.php/hei_dashboard,"Prince Dr. K Vasudevan College of Engineering and Technology, Medavakkam- Mambakkam Road, Ponmar, Chennai 600127"
1523,"Global Institute of Engineering and Technology, Bangalore-Chennai Highway, Melvisharam, Walajah Taluk, Ranipet District 632506",needs_official_source_check,B,,,,https://www.getedu.in/,www.getedu.in,https://assessmentonline.naac.gov.in/public/index.php/hei_dashboard,"Global Institute of Engineering and Technology, Bangalore-Chennai Highway, Melvisharam, Walajah Taluk, Ranipet District 632506"
1526,"Sri Krishna College of Engineering, Tiruttani High Road, Arakkonam, Ranipet District 631003",needs_official_source_check,B,,,,https://www.srikrishnacollege.co.in/,www.srikrishnacollege.co.in,https://assessmentonline.naac.gov.in/public/index.php/hei_dashboard,"Sri Krishna College of Engineering, Tiruttani High Road, Arakkonam, Ranipet District 631003"
2329,"Rathinam Technical Campus(Autonomous), Pollachi Road, Eachanari, Coimbatore District 641021",needs_official_source_check,A,,,,https://rtc.ac.in/,https://www.rathinamtechnicalcampus.com/,https://assessmentonline.naac.gov.in/public/index.php/hei_dashboard,"Rathinam Technical Campus(Autonomous), Pollachi Road, Eachanari, Coimbatore District 641021"
2346,"Shree Sathyam College of Engineering and Technology, NH-47, Manjakkalpatti, Kuppanur Post, Sankari Taluk, Salem District 637301",needs_official_source_check,B,,,,https://shreesathyam.edu.in/,www.shreesathyam.edu.in,https://assessmentonline.naac.gov.in/public/index.php/hei_dashboard,"Shree Sathyam College of Engineering and Technology, NH-47, Manjakkalpatti, Kuppanur Post, Sankari Taluk, Salem District 637301"
2367,"Arjun College of Technology, Chettiyakkapalayam, Kinathukadavu, Coimbatore District 642120",needs_official_source_check,A,,,,https://www.actechnology.in/,www.actechnology.in,https://assessmentonline.naac.gov.in/public/index.php/hei_dashboard,"Arjun College of Technology, Chettiyakkapalayam, Kinathukadavu, Coimbatore District 642120"
2607,"K S Rangasamy College of Technology (Autonomous), Tiruchengode, Namakkal District 637215",needs_official_source_check,A,,,,https://ksrct.ac.in/,https://ksrct.ac.in/,https://assessmentonline.naac.gov.in/public/index.php/hei_dashboard,"K S Rangasamy College of Technology (Autonomous), Tiruchengode, Namakkal District 637215"
2608,"M Kumarasamy College of Engineering (Autonomous), Thalavapalayam, Karur District 639113",needs_official_source_check,A,,,,https://www.mkce.ac.in/,WWW.MKCE.AC.IN,https://assessmentonline.naac.gov.in/public/index.php/hei_dashboard,"M Kumarasamy College of Engineering (Autonomous), Thalavapalayam, Karur District 639113"
2609,"Mahendra Engineering College (Autonomous), Mahendhirapuri, Mallasamudram, Namakkal District 637503",needs_official_source_check,A,,,,https://mahendra.info/,www.mahendra.info,https://assessmentonline.naac.gov.in/public/index.php/hei_dashboard,"Mahendra Engineering College (Autonomous), Mahendhirapuri, Mallasamudram, Namakkal District 637503"
2610,"Muthayammal Engineering College (Autonomous), Rasipuram, Namakkal District 637408",needs_official_source_check,A,,,,https://mec.edu.in/about-us/accreditation/,www.mec.edu.in,https://assessmentonline.naac.gov.in/public/index.php/hei_dashboard,"Muthayammal Engineering College (Autonomous), Rasipuram, Namakkal District 637408"
2611,"Paavai Engineering College (Autonomous), NH-7, Pachal Post, Namakkal District 637018",needs_official_source_check,A,,,,https://pec.paavai.edu.in/,http://pec.paavai.edu.in,https://assessmentonline.naac.gov.in/public/index.php/hei_dashboard,"Paavai Engineering College (Autonomous), NH-7, Pachal Post, Namakkal District 637018"
2613,"K S R College of Engineering (Autonomous), Tiruchengode, Namakkal District",needs_official_source_check,A,,,,https://www.ksrce.ac.in/,www.ksrce.ac.in,https://assessmentonline.naac.gov.in/public/index.php/hei_dashboard,"K S R College of Engineering (Autonomous), Tiruchengode, Namakkal District"
2617,"Sengunthar Engineering College (Autonomous), Tiruchengode, Namakkal District 637205",needs_official_source_check,A,,,,https://sect.edu.in/,www.scteng.co.in,https://assessmentonline.naac.gov.in/public/index.php/hei_dashboard,"Sengunthar Engineering College (Autonomous), Tiruchengode, Namakkal District 637205"
2622,"V S B Engineering College(Autonomous),Kovai Road, Karur District 639111",needs_official_source_check,A,,,,https://admissions.vsbcetc.edu.in/application-form-vsb-karur-campus?utm_source=organic&,www.vsbec.com,https://assessmentonline.naac.gov.in/public/index.php/hei_dashboard,"V S B Engineering College(Autonomous),Kovai Road, Karur District 639111"
2624,"Gnanamani College of Technology(Autonomous), Pachal Post, Namakkal District 637018",needs_official_source_check,A,,,,https://www.gct.org.in/,WWW.GCT.ORG.IN,https://assessmentonline.naac.gov.in/public/index.php/hei_dashboard,"Gnanamani College of Technology(Autonomous), Pachal Post, Namakkal District 637018"
2628,"Paavai College of Engineering,(Autonomous), NH-7, Pachal Post, Namakkal District 637018",needs_official_source_check,A,,,,https://pce.paavai.edu.in/,http://pce.paavai.edu.in,https://assessmentonline.naac.gov.in/public/index.php/hei_dashboard,"Paavai College of Engineering,(Autonomous), NH-7, Pachal Post, Namakkal District 637018"
2636,"A V S Engineering College, Military Road, Ammapet, Salem District 636003",needs_official_source_check,A,,,,https://www.avsenggcollege.ac.in/,www.avsenggcollege.ac.in,https://assessmentonline.naac.gov.in/public/index.php/hei_dashboard,"A V S Engineering College, Military Road, Ammapet, Salem District 636003"
2642,"P S V College of Engineeering and Technology, Mittapalli, Balinayanapalli Post, Elathagiri, Krishnagiri District 635108",needs_official_source_check,A,,,,https://psvcet.ac.in/,www.psvcet.ac.in,https://assessmentonline.naac.gov.in/public/index.php/hei_dashboard,"P S V College of Engineeering and Technology, Mittapalli, Balinayanapalli Post, Elathagiri, Krishnagiri District 635108"
2643,"Bharathiyar Institute of Engineering for Women, Deviayakurichi, Attur Taluk, Salem District 636112",needs_official_source_check,B,,,,https://biew.ac.in/,www.biew.ac.in,https://assessmentonline.naac.gov.in/public/index.php/hei_dashboard,"Bharathiyar Institute of Engineering for Women, Deviayakurichi, Attur Taluk, Salem District 636112"
2647,"J K K Nataraja College of Engineering and Technology, Komarapalayam Amani, Thattankuttai Panchayat, Namakkal District 638183",needs_official_source_check,A,,,,https://engg.jkkn.ac.in/,https://engg.jkkn.ac.in,https://assessmentonline.naac.gov.in/public/index.php/hei_dashboard,"J K K Nataraja College of Engineering and Technology, Komarapalayam Amani, Thattankuttai Panchayat, Namakkal District 638183"
2650,"Christ The King Engineering College, Cecilia Gardens, Chikkarampalayam Village, Coimbatore District 641104",needs_official_source_check,B,,,,http://www.ckec.ac.in/,www.ckec.ac.in,https://assessmentonline.naac.gov.in/public/index.php/hei_dashboard,"Christ The King Engineering College, Cecilia Gardens, Chikkarampalayam Village, Coimbatore District 641104"
2653,"Knowledge Institute of Technology(Autonomous), KIOT Campus, Kakapalayam Post, Salem District 637504",needs_official_source_check,B,,,,https://kiot.ac.in/,www.kiot.ac.in,https://assessmentonline.naac.gov.in/public/index.php/hei_dashboard,"Knowledge Institute of Technology(Autonomous), KIOT Campus, Kakapalayam Post, Salem District 637504"
2673,"Sree Sakthi Engineering College, Bettathapuram, Bilichi Village, Karamadai, Coimbatore District 641104",needs_official_source_check,A,,,,https://www.sreesakthi.edu.in/naac,www.sreesakthi.edu.in,https://assessmentonline.naac.gov.in/public/index.php/hei_dashboard,"Sree Sakthi Engineering College, Bettathapuram, Bilichi Village, Karamadai, Coimbatore District 641104"
2702,"Bannari Amman Institute of Technology (Autonomous), Sathyamanagalam, Erode District 638401",needs_official_source_check,A,,,,https://www.bitsathy.ac.in/,bitsathy.ac.in,https://assessmentonline.naac.gov.in/public/index.php/hei_dashboard,"Bannari Amman Institute of Technology (Autonomous), Sathyamanagalam, Erode District 638401"
2704,"Coimbatore Institute of Engineering and Technolgoy (Autonomous), Narasipuram Post, Coimbatore District 641109",needs_official_source_check,A,,,,https://www.cietcbe.edu.in/,www.cietcbe.edu.in,https://assessmentonline.naac.gov.in/public/index.php/hei_dashboard,"Coimbatore Institute of Engineering and Technolgoy (Autonomous), Narasipuram Post, Coimbatore District 641109"
2708,"Hindusthan College of Engineering and Technology (Autonomous), Othakkalmandapam Post, Coimbatore District 641032",needs_official_source_check,A,,,,https://www.hindusthan.net/,www.hindusthan.net,https://assessmentonline.naac.gov.in/public/index.php/hei_dashboard,"Hindusthan College of Engineering and Technology (Autonomous), Othakkalmandapam Post, Coimbatore District 641032"
2710,"Karpagam College of Engineering (Autonomous), Othakkalmandapam, Coimbatore District 641032",needs_official_source_check,A,,,,https://kce.ac.in/,http://www.kce.ac.in,https://assessmentonline.naac.gov.in/public/index.php/hei_dashboard,"Karpagam College of Engineering (Autonomous), Othakkalmandapam, Coimbatore District 641032"
2712,"Kumaraguru College of Technology (Autonomous), Chinnavedampatti Post, Coimbatore District 641006",needs_official_source_check,A,,,,https://kct.ac.in/the-campus/,www.kct.ac.in,https://assessmentonline.naac.gov.in/public/index.php/hei_dashboard,"Kumaraguru College of Technology (Autonomous), Chinnavedampatti Post, Coimbatore District 641006"
2715,"Nandha Engineering College (Autonomous), Pitchandampalayam Post, Erode District 638052",needs_official_source_check,A,,,,https://nandhaengg.org/,www.nandhaengg.org,https://assessmentonline.naac.gov.in/public/index.php/hei_dashboard,"Nandha Engineering College (Autonomous), Pitchandampalayam Post, Erode District 638052"
2716,"Park College of Engineering and Technology, Kaniyur, Coimbatore District",needs_official_source_check,A,,,,https://www.pcet.ac.in/,www.pcet.ac.in,https://assessmentonline.naac.gov.in/public/index.php/hei_dashboard,"Park College of Engineering and Technology, Kaniyur, Coimbatore District"
2718,"Sri Krishna College of Enginering and Technology (Autonomous) ,Kuniamuthur, Coimbatore District 641008",needs_official_source_check,A,,,,https://skcet.ac.in/,www.skcet.ac.in,https://assessmentonline.naac.gov.in/public/index.php/hei_dashboard,"Sri Krishna College of Enginering and Technology (Autonomous) ,Kuniamuthur, Coimbatore District 641008"
2723,"Velalar College of Engineering and Technology (Autonomous), Thindal Post, Erode District 638012",needs_official_source_check,A,,,,https://www.velalarengg.ac.in/,www.velalarengg.ac.in,https://assessmentonline.naac.gov.in/public/index.php/hei_dashboard,"Velalar College of Engineering and Technology (Autonomous), Thindal Post, Erode District 638012"
2726,"SNS College of Technology (Autonomous), Kalappatti Post, Coimbatore District",needs_official_source_check,A,,,,https://snsct.org/,www.snsct.org,https://assessmentonline.naac.gov.in/public/index.php/hei_dashboard,"SNS College of Technology (Autonomous), Kalappatti Post, Coimbatore District"
2729,"Nehru Institute of Engineering and Technology, Thirumalayampalayam Post, Coimbatore District 641105",needs_official_source_check,A,,,,https://www.nehrucolleges.org/,www.nehrucolleges.org,https://assessmentonline.naac.gov.in/public/index.php/hei_dashboard,"Nehru Institute of Engineering and Technology, Thirumalayampalayam Post, Coimbatore District 641105"
2731,"R V S College of Engineering and Technology, Kannampalayam, Sulur, Coimbatore District 641402",needs_official_source_check,A,,,,https://rvscet.ac.in/,www.rvscet.ac.in,https://assessmentonline.naac.gov.in/public/index.php/hei_dashboard,"R V S College of Engineering and Technology, Kannampalayam, Sulur, Coimbatore District 641402"
2732,"Info Institute of Engineering, Sarkar Samakulam, Coimbatore District 641107",needs_official_source_check,B,,,,http://www.infoengg.com/,www.infoengg.com,https://assessmentonline.naac.gov.in/public/index.php/hei_dashboard,"Info Institute of Engineering, Sarkar Samakulam, Coimbatore District 641107"
2740,"Hindusthan Institute of Technology (Autonomous), Othakkalmandapam, Coimbatore District 641032",needs_official_source_check,A,,,,https://hit.edu.in/,www.hit.edu.in,https://assessmentonline.naac.gov.in/public/index.php/hei_dashboard,"Hindusthan Institute of Technology (Autonomous), Othakkalmandapam, Coimbatore District 641032"
2741,"P A College of Engineering and Technology (Autonomous), Palladam Road, Pollachi, Coimbatore District 642002",needs_official_source_check,A,,,,https://www.pacolleges.org/,www.pacolleges.org,https://assessmentonline.naac.gov.in/public/index.php/hei_dashboard,"P A College of Engineering and Technology (Autonomous), Palladam Road, Pollachi, Coimbatore District 642002"
2743,"Dhanalakshmi Srinivasan College of Engineering (CBE), NH47, Palakkad Main Road, Navakkarai Post, Near Nandhi Temple, Coimbatore District 641105",needs_official_source_check,A,,,,https://dsce.ac.in/,www.dsce.ac.in,https://assessmentonline.naac.gov.in/public/index.php/hei_dashboard,"Dhanalakshmi Srinivasan College of Engineering (CBE), NH47, Palakkad Main Road, Navakkarai Post, Near Nandhi Temple, Coimbatore District 641105"
2747,"Shree Venkateshwara Hi-Tech Engineering College, (Autonomous) Othakuthirai, K Mettupalayam Post, Gobichettipalayam, Erode District 638455",needs_official_source_check,A,,,,https://www.svhec.com/,www.svhec.com,https://assessmentonline.naac.gov.in/public/index.php/hei_dashboard,"Shree Venkateshwara Hi-Tech Engineering College, (Autonomous) Othakuthirai, K Mettupalayam Post, Gobichettipalayam, Erode District 638455"
2751,"KGISL Institute of Technology, KGISL Campus, Thudiyalur Road, Saravanampatti, Coimbatore District 641035",needs_official_source_check,A,,,,https://www.kgkite.ac.in/,www.kgkite.ac.in,https://assessmentonline.naac.gov.in/public/index.php/hei_dashboard,"KGISL Institute of Technology, KGISL Campus, Thudiyalur Road, Saravanampatti, Coimbatore District 641035"
2758,"J K KMunirajah College of Technology, T N Palayam, Gobi Taluk, Erode District",needs_official_source_check,A,,,,https://www.jkkmct.edu.in/,www.jkkmct.edu.in,https://assessmentonline.naac.gov.in/public/index.php/hei_dashboard,"J K KMunirajah College of Technology, T N Palayam, Gobi Taluk, Erode District"
2764,"K P R Institute of Engineering and Technology (Autonomous), Kollupalayam Village, Arasur Panchayat, Coimbatore District 641407",needs_official_source_check,B,,,,https://kpriet.ac.in/,kpriet.ac.in,https://assessmentonline.naac.gov.in/public/index.php/hei_dashboard,"K P R Institute of Engineering and Technology (Autonomous), Kollupalayam Village, Arasur Panchayat, Coimbatore District 641407"
2768,"Park College of Technology, Prema Ravi Nagar, Karumathampatti, Coimbatore -",needs_official_source_check,A,,,,https://www.pct.ac.in/,www.pct.ac.in,https://assessmentonline.naac.gov.in/public/index.php/hei_dashboard,"Park College of Technology, Prema Ravi Nagar, Karumathampatti, Coimbatore -"
