admission_year,college_code,college_name,branch_code,branch_name,oc_seats,bc_seats,bcm_seats,mbc_seats,sc_seats,sca_seats,st_seats,source_url,source_published_on
2026,4984,"MARTHANDAM COLLEGE OF ENGINEERING AND TECHNOLOGY, P.M.VILLAGE ROAD, KUTTAKUZHI, VEEYANNOOR POST, MARTHANDAM, KANYAKUMARI DISTRICT - 629177",CS,COMPUTER SCIENCE AND ENGINEERING,26,22,3,17,12,1,1,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,4984,"MARTHANDAM COLLEGE OF ENGINEERING AND TECHNOLOGY, P.M.VILLAGE ROAD, KUTTAKUZHI, VEEYANNOOR POST, MARTHANDAM, KANYAKUMARI DISTRICT - 629177",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,17,15,1,11,8,1,1,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,4984,"MARTHANDAM COLLEGE OF ENGINEERING AND TECHNOLOGY, P.M.VILLAGE ROAD, KUTTAKUZHI, VEEYANNOOR POST, MARTHANDAM, KANYAKUMARI DISTRICT - 629177",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,8,6,1,5,4,1,1,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,4984,"MARTHANDAM COLLEGE OF ENGINEERING AND TECHNOLOGY, P.M.VILLAGE ROAD, KUTTAKUZHI, VEEYANNOOR POST, MARTHANDAM, KANYAKUMARI DISTRICT - 629177",IT,INFORMATION TECHNOLOGY,17,15,2,11,8,2,0,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,4984,"MARTHANDAM COLLEGE OF ENGINEERING AND TECHNOLOGY, P.M.VILLAGE ROAD, KUTTAKUZHI, VEEYANNOOR POST, MARTHANDAM, KANYAKUMARI DISTRICT - 629177",ME,MECHANICAL ENGINEERING,17,13,2,11,8,2,1,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,4986,"NOORUL ISLAM COLLEGE OF ENGINEERING AND TECHNOLOGY, PUNKARAI, THIRUVITHANCODE (PO), KANYAKUMARI-629174.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,17,15,2,11,8,1,1,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,4986,"NOORUL ISLAM COLLEGE OF ENGINEERING AND TECHNOLOGY, PUNKARAI, THIRUVITHANCODE (PO), KANYAKUMARI-629174.",CS,COMPUTER SCIENCE AND ENGINEERING,17,15,2,11,8,1,1,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,4986,"NOORUL ISLAM COLLEGE OF ENGINEERING AND TECHNOLOGY, PUNKARAI, THIRUVITHANCODE (PO), KANYAKUMARI-629174.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,16,15,1,12,8,2,0,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,4986,"NOORUL ISLAM COLLEGE OF ENGINEERING AND TECHNOLOGY, PUNKARAI, THIRUVITHANCODE (PO), KANYAKUMARI-629174.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,8,7,1,5,5,1,0,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,4986,"NOORUL ISLAM COLLEGE OF ENGINEERING AND TECHNOLOGY, PUNKARAI, THIRUVITHANCODE (PO), KANYAKUMARI-629174.",IT,INFORMATION TECHNOLOGY,18,15,1,10,8,2,0,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,4986,"NOORUL ISLAM COLLEGE OF ENGINEERING AND TECHNOLOGY, PUNKARAI, THIRUVITHANCODE (PO), KANYAKUMARI-629174.",ME,MECHANICAL ENGINEERING,17,13,2,11,7,2,1,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,4989,"PSN Engineering College, Melathediyoor, Palayamkottai, Tirunelveli-627152.",AU,AUTOMOBILE ENGINEERING,9,7,1,4,4,1,1,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,4989,"PSN Engineering College, Melathediyoor, Palayamkottai, Tirunelveli-627152.",BM,BIO MEDICAL ENGINEERING,9,8,1,5,4,1,0,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,4989,"PSN Engineering College, Melathediyoor, Palayamkottai, Tirunelveli-627152.",CE,CIVIL ENGINEERING,16,15,2,12,9,0,1,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,4989,"PSN Engineering College, Melathediyoor, Palayamkottai, Tirunelveli-627152.",CS,COMPUTER SCIENCE AND ENGINEERING,16,14,2,11,9,1,0,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,4989,"PSN Engineering College, Melathediyoor, Palayamkottai, Tirunelveli-627152.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,16,14,2,11,7,2,1,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,4989,"PSN Engineering College, Melathediyoor, Palayamkottai, Tirunelveli-627152.",IT,INFORMATION TECHNOLOGY,17,15,1,12,8,2,0,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,4989,"PSN Engineering College, Melathediyoor, Palayamkottai, Tirunelveli-627152.",ME,MECHANICAL ENGINEERING,18,14,2,11,8,2,0,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,4992,"Bethlahem Institute of Engineering, Nadutheri, Karungal, Kanyakumari-629157.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,17,14,3,10,8,2,1,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,4992,"Bethlahem Institute of Engineering, Nadutheri, Karungal, Kanyakumari-629157.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),18,13,2,11,8,2,0,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,4992,"Bethlahem Institute of Engineering, Nadutheri, Karungal, Kanyakumari-629157.",BM,BIO MEDICAL ENGINEERING,17,14,2,11,8,2,0,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,4992,"Bethlahem Institute of Engineering, Nadutheri, Karungal, Kanyakumari-629157.",CS,COMPUTER SCIENCE AND ENGINEERING,34,29,4,22,15,4,1,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,4992,"Bethlahem Institute of Engineering, Nadutheri, Karungal, Kanyakumari-629157.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,16,15,2,11,8,1,1,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,4992,"Bethlahem Institute of Engineering, Nadutheri, Karungal, Kanyakumari-629157.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,9,8,0,5,4,1,0,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,4992,"Bethlahem Institute of Engineering, Nadutheri, Karungal, Kanyakumari-629157.",IT,INFORMATION TECHNOLOGY,16,14,2,11,8,2,1,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,4992,"Bethlahem Institute of Engineering, Nadutheri, Karungal, Kanyakumari-629157.",ME,MECHANICAL ENGINEERING,16,15,2,11,9,0,1,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,4993,"Loyola Institute of Technology and Science, P.Bo. No.2, Thovalai - Rajavoor Road, Loyola Nagar, Theroor Village, Thovalai, Kanyakumari District-629302.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,17,15,2,10,8,1,1,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,4993,"Loyola Institute of Technology and Science, P.Bo. No.2, Thovalai - Rajavoor Road, Loyola Nagar, Theroor Village, Thovalai, Kanyakumari District-629302.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),17,13,2,11,8,2,1,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,4993,"Loyola Institute of Technology and Science, P.Bo. No.2, Thovalai - Rajavoor Road, Loyola Nagar, Theroor Village, Thovalai, Kanyakumari District-629302.",BM,BIO MEDICAL ENGINEERING,17,14,3,10,9,1,1,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,4993,"Loyola Institute of Technology and Science, P.Bo. No.2, Thovalai - Rajavoor Road, Loyola Nagar, Theroor Village, Thovalai, Kanyakumari District-629302.",CS,COMPUTER SCIENCE AND ENGINEERING,34,28,4,22,16,4,0,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,4993,"Loyola Institute of Technology and Science, P.Bo. No.2, Thovalai - Rajavoor Road, Loyola Nagar, Theroor Village, Thovalai, Kanyakumari District-629302.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,17,15,1,11,8,2,0,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,4993,"Loyola Institute of Technology and Science, P.Bo. No.2, Thovalai - Rajavoor Road, Loyola Nagar, Theroor Village, Thovalai, Kanyakumari District-629302.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,16,15,2,10,7,2,1,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,4993,"Loyola Institute of Technology and Science, P.Bo. No.2, Thovalai - Rajavoor Road, Loyola Nagar, Theroor Village, Thovalai, Kanyakumari District-629302.",IT,INFORMATION TECHNOLOGY,17,15,2,11,9,1,0,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,4993,"Loyola Institute of Technology and Science, P.Bo. No.2, Thovalai - Rajavoor Road, Loyola Nagar, Theroor Village, Thovalai, Kanyakumari District-629302.",ME,MECHANICAL ENGINEERING,17,14,2,12,8,2,0,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,4994,"J.P. College of Engineering, College Road, Ayikudy, Tenkasi Taluk, Tirunelveli District-627852.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,34,29,3,23,17,2,1,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,4994,"J.P. College of Engineering, College Road, Ayikudy, Tenkasi Taluk, Tirunelveli District-627852.",CE,CIVIL ENGINEERING,9,7,1,5,4,1,0,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,4994,"J.P. College of Engineering, College Road, Ayikudy, Tenkasi Taluk, Tirunelveli District-627852.",CS,COMPUTER SCIENCE AND ENGINEERING,34,29,4,21,16,4,1,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,4994,"J.P. College of Engineering, College Road, Ayikudy, Tenkasi Taluk, Tirunelveli District-627852.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,34,29,4,21,17,3,1,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,4994,"J.P. College of Engineering, College Road, Ayikudy, Tenkasi Taluk, Tirunelveli District-627852.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,11,10,2,7,6,1,0,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,4994,"J.P. College of Engineering, College Road, Ayikudy, Tenkasi Taluk, Tirunelveli District-627852.",IT,INFORMATION TECHNOLOGY,16,13,2,11,8,2,1,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,4994,"J.P. College of Engineering, College Road, Ayikudy, Tenkasi Taluk, Tirunelveli District-627852.",ME,MECHANICAL ENGINEERING,8,7,1,6,3,1,1,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,4996,"Sri Vidya College of Engineering and Technology, Sivakasi Main Road, P.Kumaralingapuram, Virudhunagar-626005.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,16,13,1,10,7,2,0,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,4996,"Sri Vidya College of Engineering and Technology, Sivakasi Main Road, P.Kumaralingapuram, Virudhunagar-626005.",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEMS,8,6,1,6,4,1,0,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,4996,"Sri Vidya College of Engineering and Technology, Sivakasi Main Road, P.Kumaralingapuram, Virudhunagar-626005.",CE,CIVIL ENGINEERING,6,5,0,4,3,1,0,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,4996,"Sri Vidya College of Engineering and Technology, Sivakasi Main Road, P.Kumaralingapuram, Virudhunagar-626005.",CS,COMPUTER SCIENCE AND ENGINEERING,15,13,2,10,7,1,1,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,4996,"Sri Vidya College of Engineering and Technology, Sivakasi Main Road, P.Kumaralingapuram, Virudhunagar-626005.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,11,9,2,5,6,1,0,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,4996,"Sri Vidya College of Engineering and Technology, Sivakasi Main Road, P.Kumaralingapuram, Virudhunagar-626005.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,8,8,1,5,4,1,0,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,4996,"Sri Vidya College of Engineering and Technology, Sivakasi Main Road, P.Kumaralingapuram, Virudhunagar-626005.",ME,MECHANICAL ENGINEERING,10,10,1,7,5,1,1,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,4998,"Mahakavi Bharathiyar College of Engineering and Technology, Kovil Nagar, Vasudevanallur, Sivagiri Taluk, Tirunelveli District - 627758.",CE,CIVIL ENGINEERING,6,5,0,3,2,1,0,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,4998,"Mahakavi Bharathiyar College of Engineering and Technology, Kovil Nagar, Vasudevanallur, Sivagiri Taluk, Tirunelveli District - 627758.",CS,COMPUTER SCIENCE AND ENGINEERING,5,5,1,3,3,0,0,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,4998,"Mahakavi Bharathiyar College of Engineering and Technology, Kovil Nagar, Vasudevanallur, Sivagiri Taluk, Tirunelveli District - 627758.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,6,3,1,4,3,1,0,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,4998,"Mahakavi Bharathiyar College of Engineering and Technology, Kovil Nagar, Vasudevanallur, Sivagiri Taluk, Tirunelveli District - 627758.",ME,MECHANICAL ENGINEERING,8,7,1,5,4,0,1,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,4999,"Annai Vailankanni College of Engineering, AVK Nagar, Pothaiyadisalai Pottalkulam, Azhagappapuram PO, Kanyakumari District, Nagercoil-629401.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,18,13,2,11,8,2,0,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,4999,"Annai Vailankanni College of Engineering, AVK Nagar, Pothaiyadisalai Pottalkulam, Azhagappapuram PO, Kanyakumari District, Nagercoil-629401.",BM,BIO MEDICAL ENGINEERING,16,14,2,12,8,2,1,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,4999,"Annai Vailankanni College of Engineering, AVK Nagar, Pothaiyadisalai Pottalkulam, Azhagappapuram PO, Kanyakumari District, Nagercoil-629401.",CS,COMPUTER SCIENCE AND ENGINEERING,17,14,2,11,8,2,1,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,4999,"Annai Vailankanni College of Engineering, AVK Nagar, Pothaiyadisalai Pottalkulam, Azhagappapuram PO, Kanyakumari District, Nagercoil-629401.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,17,15,2,10,8,1,1,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,4999,"Annai Vailankanni College of Engineering, AVK Nagar, Pothaiyadisalai Pottalkulam, Azhagappapuram PO, Kanyakumari District, Nagercoil-629401.",ME,MECHANICAL ENGINEERING,17,14,1,11,8,1,1,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,5008,Thiagarajar College of Engineering (Autonomous) Tirupparankundram Madurai District 625015,CE,CIVIL ENGINEERING,11,9,2,7,5,1,1,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,5008,Thiagarajar College of Engineering (Autonomous) Tirupparankundram Madurai District 625015,CG,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING) (SS),12,10,1,9,5,1,0,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,5008,Thiagarajar College of Engineering (Autonomous) Tirupparankundram Madurai District 625015,CM,COMPUTER SCIENCE AND ENGINEERING (SS),23,21,3,17,12,3,1,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,5008,Thiagarajar College of Engineering (Autonomous) Tirupparankundram Madurai District 625015,CN,CIVIL ENGINEERING (SS),16,13,2,10,8,1,1,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,5008,Thiagarajar College of Engineering (Autonomous) Tirupparankundram Madurai District 625015,CS,COMPUTER SCIENCE AND ENGINEERING,12,12,1,9,7,1,1,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,5008,Thiagarajar College of Engineering (Autonomous) Tirupparankundram Madurai District 625015,CW,COMPUTER SCIENCE AND BUSINESS SYSTEM (SS),24,21,2,15,12,1,1,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,5008,Thiagarajar College of Engineering (Autonomous) Tirupparankundram Madurai District 625015,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,13,11,1,8,7,1,1,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,5008,Thiagarajar College of Engineering (Autonomous) Tirupparankundram Madurai District 625015,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,14,12,1,10,6,2,0,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,5008,Thiagarajar College of Engineering (Autonomous) Tirupparankundram Madurai District 625015,EL,ELECTRONICS ENGINEERING (VLSI DESIGN AND TECHNOLOGY) (SS),12,11,0,8,5,2,0,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,5008,Thiagarajar College of Engineering (Autonomous) Tirupparankundram Madurai District 625015,EM,ELECTRONICS AND COMMUNICATION ENGINEERING (SS),25,21,4,15,13,3,0,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,5008,Thiagarajar College of Engineering (Autonomous) Tirupparankundram Madurai District 625015,EU,ELECTRICAL AND COMPUTER ENGINEERING (SS),12,10,1,8,6,1,0,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,5008,Thiagarajar College of Engineering (Autonomous) Tirupparankundram Madurai District 625015,EY,ELECTRICAL AND ELECTRONICS ENGINEERING (SS),14,12,2,9,7,1,0,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,5008,Thiagarajar College of Engineering (Autonomous) Tirupparankundram Madurai District 625015,FY,FASHION TECHNOLOGY (SS),5,5,1,4,3,0,1,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,5008,Thiagarajar College of Engineering (Autonomous) Tirupparankundram Madurai District 625015,ID,INTERIOR DESIGN (SS),7,5,0,3,3,1,0,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,5008,Thiagarajar College of Engineering (Autonomous) Tirupparankundram Madurai District 625015,IM,INFORMATION TECHNOLOGY (SS),46,41,6,31,22,5,1,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,5008,Thiagarajar College of Engineering (Autonomous) Tirupparankundram Madurai District 625015,ME,MECHANICAL ENGINEERING,14,12,2,9,7,1,0,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,5008,Thiagarajar College of Engineering (Autonomous) Tirupparankundram Madurai District 625015,MF,MECHANICAL ENGINEERING (SS),13,11,2,8,8,1,1,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,5008,Thiagarajar College of Engineering (Autonomous) Tirupparankundram Madurai District 625015,MG,MECHATRONICS (SS),13,10,1,7,5,1,1,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,5009,Government College of Engineering Melachokkanathapuram Bodinayakkanur Theni District 625582,CE,CIVIL ENGINEERING,18,13,2,11,8,1,1,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
